total_pop,white_pop,black_pop,asian_pop,hispanic_pop,median_income,state,county,tract,GEOID,POC_pct
4173.0,950.0,82.0,434.0,2615.0,79375.0,06,081,610800,06081610800,77.2346034028277
3884.0,1099.0,61.0,389.0,2277.0,95909.0,06,081,610901,06081610901,71.70442842430485
3137.0,1229.0,207.0,590.0,975.0,101563.0,06,081,610902,06081610902,60.82244182339815
7043.0,2854.0,140.0,527.0,3287.0,147391.0,06,081,611000,06081611000,59.47749538548914
6338.0,4095.0,86.0,932.0,724.0,188218.0,06,081,611100,06081611100,35.38971284316819
2655.0,1792.0,71.0,279.0,395.0,188026.0,06,081,611200,06081611200,32.504708097928436
5089.0,2876.0,93.0,624.0,1270.0,199271.0,06,081,611300,06081611300,43.485950088426016
4374.0,2926.0,60.0,844.0,417.0,250001.0,06,081,611400,06081611400,33.10470964791952
2807.0,1948.0,25.0,489.0,217.0,250001.0,06,081,611500,06081611500,30.60206626291414
2437.0,1315.0,175.0,482.0,330.0,250001.0,06,081,611600,06081611600,46.040213377102994
5694.0,528.0,440.0,391.0,3665.0,105583.0,06,081,611700,06081611700,90.72708113804005
4938.0,237.0,753.0,235.0,2962.0,106233.0,06,081,611800,06081611800,95.20048602673147
4621.0,647.0,535.0,553.0,2576.0,122500.0,06,081,611901,06081611901,85.99870157974465
6576.0,1416.0,801.0,486.0,3239.0,108990.0,06,081,611902,06081611902,78.46715328467153
4060.0,138.0,324.0,225.0,2730.0,108955.0,06,081,612001,06081612001,96.60098522167488
3216.0,329.0,419.0,109.0,1963.0,83937.0,06,081,612002,06081612002,89.76990049751244
3530.0,1053.0,37.0,250.0,2190.0,72460.0,06,081,612101,06081612101,70.1699716713881
3801.0,883.0,232.0,280.0,2274.0,59938.0,06,081,612102,06081612102,76.76927124440937
4688.0,2515.0,233.0,1203.0,336.0,168750.0,06,081,612500,06081612500,46.3523890784983
4343.0,3046.0,31.0,727.0,279.0,136908.0,06,081,612600,06081612600,29.864149205618233
2113.0,1692.0,0.0,270.0,45.0,250001.0,06,081,612700,06081612700,19.92427827733081
