tract,num_alpr_cameras,total_population,white,black,native_american,asian,pacific_islander,other_race,two_or_more,state,county,white_pct,black_pct,native_american_pct,asian_pct,pacific_islander_pct,other_race_pct,two_or_more_pct
000nan,17061,,,,,,,,,,,,,,,,,
509304,1,3101.0,1722.0,12.0,0.0,927.0,0.0,82.0,358.0,06,085,55.53047404063205,0.3869719445340213,0.0,29.893582715253142,0.0,2.6443082876491455,11.544663011931634
510002,1,4102.0,2099.0,7.0,0.0,1490.0,0.0,85.0,421.0,06,085,51.17016089712335,0.17064846416382254,0.0,36.323744514870796,0.0,2.0721599219892735,10.263286201852754
510300,1,4500.0,2530.0,24.0,18.0,1457.0,0.0,72.0,399.0,06,085,56.222222222222214,0.5333333333333333,0.4,32.37777777777778,0.0,1.6,8.866666666666667
510400,1,3937.0,2043.0,18.0,1.0,1582.0,0.0,101.0,192.0,06,085,51.89230378460758,0.4572009144018288,0.025400050800101596,40.18288036576073,0.0,2.565405130810262,4.876809753619507
510500,1,4452.0,2679.0,5.0,0.0,1491.0,0.0,42.0,235.0,06,085,60.17520215633423,0.11230907457322552,0.0,33.490566037735846,0.0,0.9433962264150944,5.278526504941599
510600,1,6109.0,3296.0,109.0,38.0,2002.0,0.0,402.0,262.0,06,085,53.953183827140286,1.7842527418562775,0.6220330659682436,32.77132100180062,0.0,6.580455066295629,4.288754296938943
510700,1,5291.0,2089.0,114.0,37.0,2760.0,0.0,47.0,244.0,06,085,39.48213948213948,2.1546021546021548,0.6993006993006993,52.164052164052165,0.0,0.8883008883008883,4.611604611604612
510801,1,5802.0,2376.0,217.0,0.0,2750.0,0.0,44.0,415.0,06,085,40.95139607032058,3.740089624267494,0.0,47.39744915546363,0.0,0.7583591864874182,7.152705963460876
511501,1,4742.0,3007.0,173.0,59.0,1032.0,0.0,244.0,227.0,06,085,63.41206242091945,3.6482496836777734,1.2442007591733444,21.762969211303247,0.0,5.1455082243779,4.787009700548292
511609,16,3380.0,2061.0,40.0,9.0,809.0,0.0,176.0,285.0,06,085,60.976331360946745,1.183431952662722,0.2662721893491124,23.93491124260355,0.0,5.207100591715976,8.431952662721894
511701,7,4432.0,2814.0,13.0,0.0,1158.0,96.0,0.0,351.0,06,085,63.4927797833935,0.2933212996389892,0.0,26.12815884476534,2.166064981949458,0.0,7.919675090252707
511704,11,4627.0,2379.0,0.0,0.0,1970.0,0.0,54.0,224.0,06,085,51.41560406310784,0.0,0.0,42.57618327209855,0.0,1.1670628917224983,4.841149773071105
511705,3,1723.0,1215.0,64.0,9.0,274.0,0.0,70.0,91.0,06,085,70.51654091700522,3.7144515380150898,0.522344747533372,15.902495647127104,0.0,4.062681369704005,5.281485780615206
511911,1,4911.0,3139.0,140.0,0.0,1169.0,0.0,45.0,418.0,06,085,63.91773569537772,2.8507432294848303,0.0,23.80370596619833,0.0,0.916310323762981,8.511504785176136
511915,3,4049.0,1763.0,74.0,0.0,908.0,0.0,610.0,694.0,06,085,43.541615213632994,1.8276117559891332,0.0,22.425290195109902,0.0,15.065448258829338,17.140034576438627
511916,2,4530.0,2372.0,144.0,0.0,1428.0,0.0,213.0,373.0,06,085,52.36203090507726,3.1788079470198674,0.0,31.523178807947023,0.0,4.701986754966887,8.233995584988962
512001,7,6515.0,1836.0,141.0,42.0,2990.0,0.0,782.0,724.0,06,085,28.181120491174212,2.1642363775901763,0.6446661550268611,45.89409056024559,0.0,12.003069838833461,11.112816577129701
512005,2,6880.0,3917.0,58.0,0.0,1522.0,0.0,349.0,1034.0,06,085,56.93313953488372,0.8430232558139535,0.0,22.122093023255815,0.0,5.072674418604651,15.029069767441861
512021,2,6349.0,2900.0,232.0,94.0,2156.0,0.0,445.0,522.0,06,085,45.67648448574579,3.654118758859663,1.480548117813829,33.95810363836825,0.0,7.008977791778233,8.221767207434242
512022,3,6162.0,1609.0,155.0,51.0,3014.0,0.0,593.0,740.0,06,085,26.111652061019146,2.515417072379098,0.8276533592989289,48.91269068484259,0.0,9.623498864005194,12.009087958455048
512024,3,5125.0,2471.0,171.0,179.0,971.0,0.0,368.0,965.0,06,085,48.21463414634146,3.336585365853659,3.4926829268292687,18.946341463414633,0.0,7.180487804878048,18.829268292682926
512026,1,3734.0,1575.0,232.0,0.0,1219.0,0.0,277.0,431.0,06,085,42.179967862881625,6.213176218532404,0.0,32.645956079271556,0.0,7.41831815747188,11.54258168184253
512027,2,4354.0,2069.0,103.0,60.0,1471.0,0.0,281.0,370.0,06,085,47.519522278364725,2.365640790078089,1.3780431786862657,33.78502526412494,0.0,6.45383555351401,8.49793293523197
512029,2,8002.0,4886.0,179.0,18.0,1077.0,18.0,613.0,1211.0,06,085,61.05973506623344,2.2369407648087978,0.22494376405898525,13.45913521619595,0.22494376405898525,7.6605848537865535,15.133716570857286
512030,1,3219.0,1673.0,79.0,23.0,731.0,0.0,257.0,456.0,06,085,51.972662317489906,2.454178316247282,0.7145076110593352,22.70891581236409,0.0,7.983845914880397,14.165890027958994
512031,1,4436.0,2610.0,38.0,9.0,1134.0,0.0,266.0,379.0,06,085,58.83678990081154,0.8566275924256086,0.20288548241659152,25.56357078449053,0.0,5.99639314697926,8.543733092876465
512032,4,3245.0,1602.0,45.0,17.0,862.0,0.0,194.0,525.0,06,085,49.368258859784284,1.386748844375963,0.5238828967642527,26.563944530046225,0.0,5.978428351309708,16.178736517719567
512034,3,2832.0,1517.0,0.0,0.0,770.0,0.0,184.0,361.0,06,085,53.56638418079096,0.0,0.0,27.189265536723163,0.0,6.497175141242938,12.74717514124294
512036,1,4902.0,2350.0,191.0,117.0,1495.0,0.0,163.0,586.0,06,085,47.939616483068136,3.896368829049367,2.386780905752754,30.497756017951854,0.0,3.3251733986128107,11.954304365565076
512037,1,3145.0,1523.0,65.0,24.0,900.0,0.0,128.0,505.0,06,085,48.426073131955484,2.066772655007949,0.7631160572337042,28.61685214626391,0.0,4.069952305246423,16.05723370429253
512038,2,3199.0,1134.0,420.0,70.0,1141.0,0.0,210.0,224.0,06,085,35.44857768052516,13.129102844638949,2.1881838074398248,35.667396061269145,0.0,6.564551422319474,7.00218818380744
512042,1,3100.0,716.0,183.0,129.0,1193.0,32.0,427.0,420.0,06,085,23.096774193548384,5.903225806451613,4.161290322580645,38.483870967741936,1.032258064516129,13.774193548387098,13.548387096774196
512045,2,5291.0,2703.0,13.0,18.0,1385.0,16.0,298.0,858.0,06,085,51.08675108675109,0.2457002457002457,0.34020034020034023,26.176526176526178,0.3024003024003024,5.632205632205632,16.216216216216218
512052,1,4060.0,2289.0,97.0,49.0,850.0,0.0,350.0,425.0,06,085,56.37931034482758,2.3891625615763545,1.206896551724138,20.935960591133004,0.0,8.620689655172415,10.467980295566502
512053,1,5166.0,2870.0,354.0,4.0,739.0,65.0,330.0,804.0,06,085,55.55555555555556,6.852497096399536,0.07742934572202864,14.305071622144794,1.2582268679829656,6.3879210220673635,15.563298490127758
512054,1,4228.0,1430.0,139.0,0.0,1301.0,0.0,528.0,830.0,06,085,33.822138126773886,3.287606433301798,0.0,30.771050141911072,0.0,12.488174077578051,19.631031220435194
512055,1,3727.0,1054.0,199.0,0.0,1925.0,0.0,93.0,456.0,06,085,28.280118057418836,5.339415079152133,0.0,51.65012074054199,0.0,2.4953045344781324,12.235041588408908
512058,1,5008.0,1611.0,197.0,59.0,2064.0,0.0,353.0,724.0,06,085,32.1685303514377,3.9337060702875397,1.178115015974441,41.21405750798722,0.0,7.048722044728435,14.456869009584663
512059,2,6788.0,3149.0,95.0,36.0,1866.0,0.0,319.0,1323.0,06,085,46.39068945197407,1.3995285798467885,0.5303476723629935,27.489687684148496,0.0,4.699469652327637,19.49027695934001
512100,4,1660.0,786.0,0.0,0.0,247.0,0.0,193.0,434.0,06,085,47.34939759036145,0.0,0.0,14.879518072289159,0.0,11.626506024096384,26.144578313253014
512602,1,2748.0,1678.0,13.0,6.0,180.0,0.0,136.0,735.0,06,085,61.06259097525473,0.4730713245997089,0.21834061135371177,6.550218340611353,0.0,4.9490538573508,26.746724890829693
